2025-12-27 17:30:03,807 - ERROR - Error uploading BAJAJ_AUTO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,807 - ERROR - Error uploading HINDOILEXP: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,808 - ERROR - Error uploading KODYTECH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,808 - ERROR - Error uploading BRIGADE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,809 - ERROR - Error uploading MAHLOG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,810 - ERROR - Error uploading PDSL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,811 - ERROR - Error uploading batch 3: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,812 - ERROR - Error uploading MIDWESTLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,812 - ERROR - Error uploading ANURAS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,813 - ERROR - Error uploading BLACKBUCK: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,813 - ERROR - Error uploading BSHSL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,813 - ERROR - Error uploading ORIENTELEC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,814 - ERROR - Error uploading SIEMENS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,814 - ERROR - Error uploading IGIL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,815 - ERROR - Error uploading LLOYDSME: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,816 - ERROR - Error uploading IFCI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,816 - ERROR - Error uploading DCAL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,817 - ERROR - Error uploading AURUM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,817 - ERROR - Error uploading CYIENT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,818 - ERROR - Error uploading AIAENG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,818 - ERROR - Error uploading TIPSMUSIC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,818 - ERROR - Error uploading BAJAJELEC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,819 - ERROR - Error uploading NITCO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,819 - ERROR - Error uploading LTIM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,820 - ERROR - Error uploading SWANCORP: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,820 - ERROR - Error uploading ATUL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,820 - ERROR - Error uploading PIDILITIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,821 - ERROR - Error uploading DIFFNKG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,821 - ERROR - Error uploading TMPV: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,822 - ERROR - Error uploading TATAELXSI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,822 - ERROR - Error uploading ASAHIINDIA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,823 - ERROR - Error uploading M&MFIN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,824 - ERROR - Error uploading ESABINDIA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,824 - ERROR - Error uploading SEAMECLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,824 - ERROR - Error uploading MARUTI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,825 - ERROR - Error uploading DDEVPLSTIK: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,826 - ERROR - Error uploading SKYGOLD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,826 - ERROR - Error uploading LLOYDSENPP.E1: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,827 - ERROR - Error uploading BIRET.RR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,827 - ERROR - Error uploading ANUP: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,828 - ERROR - Error uploading DCW: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,828 - ERROR - Error uploading GODIGIT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,829 - ERROR - Error uploading TMCV: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,829 - ERROR - Error uploading WELENT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,829 - ERROR - Error uploading NATCOPHARM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,830 - ERROR - Error uploading DOLPHIN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,830 - ERROR - Error uploading VEDL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,831 - ERROR - Error uploading MARICO: [Errno 8] nodename nor servname provided, or not known
